 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 9.47712 1.2068902254 2.5078370571    1.206  0.446  3.8027  4.236    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.536e-01 2.329e-01 2.371e-03 6.495e-04 5.914e-03 -1.000 1.348e-02 3.655 3.526 3.772 3.124
0.0152 0.01508 9.47712 1.2500000000 2.5134611130    1.249  0.524  3.8034  4.177    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-13      0.00 7.536e-01 2.330e-01 2.373e-03 6.505e-04 5.925e-03 -1.000 1.347e-02 3.461 3.331 3.576 2.932
0.0152 0.01508 9.47712 1.2903403044 2.5183346272    1.290  0.593  3.8022  4.116    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-13      0.00 7.535e-01 2.330e-01 2.376e-03 6.494e-04 5.937e-03 -1.000 1.351e-02 3.287 3.156 3.402 2.754
0.0152 0.01508 9.47712 1.2999999523 2.5194499493    1.299  0.610  3.8017  4.101    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-13      0.00 7.535e-01 2.330e-01 2.376e-03 6.492e-04 5.941e-03 -1.000 1.352e-02 3.246 3.115 3.362 2.712
0.0152 0.01508 9.47712 1.3006699085 2.5195267200    1.300  0.611  3.8016  4.100    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-13      0.00 7.535e-01 2.330e-01 2.377e-03 6.492e-04 5.941e-03 -1.000 1.352e-02 3.243 3.112 3.359 2.709
0.0152 0.01508 9.47712 1.3279876709 2.5225768089    1.328  0.658  3.7991  4.052    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-13      0.00 7.523e-01 2.341e-01 2.386e-03 6.496e-04 5.973e-03 -1.000 1.355e-02 3.126 2.994 3.246 2.585
0.0152 0.01508 9.47712 1.3500001431 2.5249314308    1.350  0.694  3.7965  4.012    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-13      0.00 7.514e-01 2.351e-01 2.394e-03 6.505e-04 5.999e-03 -1.000 1.358e-02 3.034 2.902 3.159 2.487
0.0152 0.01508 9.47712 1.3681583405 2.5268085003    1.368  0.726  3.7939  3.976    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.78e-13      0.00 7.510e-01 2.354e-01 2.397e-03 6.512e-04 6.001e-03 -1.000 1.359e-02 2.956 2.824 3.086 2.403
0.0152 0.01508 9.47712 1.3962732553 2.5296041965    1.396  0.774  3.7892  3.917    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-13      0.00 7.502e-01 2.361e-01 2.403e-03 6.527e-04 6.007e-03 -1.000 1.366e-02 2.835 2.702 2.973 2.270
0.0152 0.01508 9.47712 1.4000000954 2.5299651623    1.400  0.781  3.7885  3.909    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-13      0.00 7.501e-01 2.362e-01 2.404e-03 6.529e-04 6.008e-03 -1.000 1.367e-02 2.818 2.686 2.958 2.252
0.0152 0.01508 9.47712 1.4089819193 2.5308260918    1.409  0.797  3.7868  3.889    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-13      0.00 7.498e-01 2.365e-01 2.406e-03 6.540e-04 6.009e-03 -1.000 1.369e-02 2.778 2.646 2.922 2.208
